technique_id,technique_name,visibility_gap_any_tactic,status,sources_seen
T1001,Data Obfuscation,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1596.001,DNS/Passive DNS,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1596.002,WHOIS,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1596.003,Digital Certificates,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1596.004,CDNs,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1596.005,Scan Databases,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1597,Search Closed Sources,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1597.001,Threat Intel Vendors,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1597.002,Purchase Technical Data,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1598,Phishing for Information,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1598.001,Spearphishing Service,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1598.002,Spearphishing Attachment,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1598.003,Spearphishing Link,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1598.004,Spearphishing Voice,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1599,Network Boundary Bridging,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1599.001,Network Address Translation Traversal,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1600,Weaken Encryption,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1600.001,Reduce Key Space,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1600.002,Disable Crypto Hardware,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1601,Modify System Image,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1601.001,Patch System Image,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1601.002,Downgrade System Image,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1602,Data from Configuration Repository,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1602.001,SNMP (MIB Dump),No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1602.002,Network Device Configuration Dump,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1606,Forge Web Credentials,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1606.001,Web Cookies,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1606.002,SAML Tokens,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1608,Stage Capabilities,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1608.001,Upload Malware,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1608.002,Upload Tool,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1608.003,Install Digital Certificate,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1608.004,Drive-by Target,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1608.005,Link Target,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1608.006,SEO Poisoning,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1609,Container Administration Command,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1610,Deploy Container,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1611,Escape to Host,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1612,Build Image on Host,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1613,Container and Resource Discovery,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1614,System Location Discovery,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1614.001,System Language Discovery,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1615,Group Policy Discovery,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1619,Cloud Storage Object Discovery,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1620,Reflective Code Loading,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1621,Multi-Factor Authentication Request Generation,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1622,Debugger Evasion,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1647,Plist File Modification,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1648,Serverless Execution,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1649,Steal or Forge Authentication Certificates,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1650,Acquire Access,Yes,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1651,Cloud Administration Command,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1652,Device Driver Discovery,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1653,Power Settings,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1654,Log Enumeration,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1656,Impersonation,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1657,Financial Theft,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1659,Content Injection,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1665,Hide Infrastructure,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1666,Modify Cloud Resource Hierarchy,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1667,Email Bombing,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1668,Exclusive Control,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1669,Wi-Fi Networks,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1671,Cloud Application Integration,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1672,Email Spoofing,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1673,Virtual Machine Discovery,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
T1674,Input Injection,No,Telemetry available (detection gap until rule exists),Windows Security/Sysmon:Maybe; Cisco ASA:Yes; AWS CloudTrail:Yes; AWS GuardDuty:Yes; AWS VPC Flow:Yes; AWS S3 Access Logs:Yes; Microsoft 365/O365:Yes; Azure AD:Yes; Network Telemetry (Zeek/Stream):Yes; Symantec EP:Yes; Code42:Yes; Linux Syslog:Yes
